Student_ID,Course_ID,Grade
S2503,C007,A
S2503,C005,C
S2504,C008,A
S2504,C009,D
S2504,C006,A
S2504,C010,A
S2504,C005,D
S2505,C006,A
S2505,C008,D
S2505,C007,A
S2506,C004,A
S2506,C010,C
S2506,C001,B
S2506,C008,B
S2506,C006,A
S2507,C006,A
S2507,C004,D
S2507,C010,C
S2507,C003,B
S2507,C001,C
S2508,C001,A
S2508,C009,D
S2508,C005,C
S2508,C008,C
S2509,C005,F
S2509,C003,C
S2509,C006,C
S2509,C001,C
S2510,C006,B
S2510,C010,C
S2510,C003,C
S2510,C009,A
S2511,C010,A
S2511,C001,A
S2511,C008,C
S2511,C004,D
S2511,C006,A
S2512,C010,B
S2512,C009,C
S2512,C008,C
S2512,C004,B
S2513,C009,B
S2513,C006,C
S2513,C005,A
S2514,C006,B
S2514,C008,B
S2514,C003,A
S2514,C002,A
S2515,C001,B
S2515,C002,A
S2515,C005,B
S2516,C007,C
S2516,C004,B
S2516,C006,B
S2516,C003,B
S2517,C010,C
S2517,C004,B
S2517,C009,B
S2518,C005,A
S2518,C008,D
S2518,C004,A
S2518,C006,C
S2518,C002,C
S2519,C006,C
S2519,C002,D
S2519,C007,B
S2519,C010,C
S2520,C009,B
S2520,C010,F
S2520,C001,B
S2521,C005,B
S2521,C001,A
S2521,C008,A
S2521,C004,B
S2521,C007,A
S2522,C009,B
S2522,C010,D
S2522,C007,F
S2522,C004,A
S2522,C005,A
S2523,C006,A
S2523,C005,C
S2523,C004,C
S2523,C010,B
S2524,C002,D
S2524,C005,B
S2524,C004,C
S2525,C005,A
S2525,C004,C
S2525,C008,C
S2525,C009,C
S2525,C003,A
S2526,C002,C
S2526,C010,A
S2526,C001,C
S2526,C003,B
S2526,C009,B
S2527,C005,C
S2527,C010,A
S2527,C002,D
S2527,C006,A
S2527,C003,C
S2528,C009,A
S2528,C008,D
S2528,C010,C
S2528,C004,B
S2529,C008,A
S2529,C003,D
S2529,C010,B
S2529,C002,C
S2530,C009,F
S2530,C003,B
S2530,C010,C
S2530,C006,D
S2530,C002,A
S2531,C004,A
S2531,C010,C
S2531,C002,C
S2532,C005,B
S2532,C009,B
S2532,C006,D
S2533,C009,C
S2533,C005,D
S2533,C007,A
S2533,C010,A
S2533,C002,A
S2534,C004,A
S2534,C001,B
S2534,C008,A
S2535,C007,C
S2535,C010,B
S2535,C006,A
S2535,C009,A
S2535,C003,B
S2536,C009,D
S2536,C002,A
S2536,C004,D
S2536,C001,D
S2536,C007,A
S2537,C009,A
S2537,C001,A
S2537,C005,B
S2537,C006,B
S2538,C003,C
S2538,C005,B
S2538,C010,C
S2538,C001,C
S2538,C007,C
S2539,C006,D
S2539,C004,D
S2539,C008,B
S2539,C003,C
S2540,C004,D
S2540,C005,A
S2540,C009,A
S2541,C007,C
S2541,C009,C
S2541,C002,A
S2541,C003,D
S2541,C006,B
S2542,C004,A
S2542,C001,B
S2542,C005,C
S2542,C008,A
S2542,C002,C
S2543,C002,F
S2543,C001,A
S2543,C010,A
S2543,C004,A
S2543,C007,A
S2544,C002,F
S2544,C005,B
S2544,C007,D
S2545,C009,C
S2545,C010,C
S2545,C004,C
S2545,C008,A
S2545,C006,B
S2546,C008,D
S2546,C003,B
S2546,C010,A
S2547,C006,A
S2547,C009,A
S2547,C003,B
S2547,C008,B
S2548,C002,A
S2548,C005,A
S2548,C001,D
S2548,C007,F
S2549,C009,D
S2549,C006,B
S2549,C004,B
S2549,C002,A
S2550,C010,F
S2550,C008,B
S2550,C001,B
S2551,C001,A
S2551,C007,B
S2551,C004,B
S2552,C010,A
S2552,C007,B
S2552,C004,B
S2552,C005,A
S2553,C003,B
S2553,C010,C
S2553,C005,A
S2553,C008,C
S2553,C001,C
S2554,C005,D
S2554,C004,B
S2554,C007,D
S2554,C003,A
S2554,C008,C
S2555,C003,B
S2555,C001,C
S2555,C010,D
S2556,C001,A
S2556,C005,A
S2556,C008,C
S2556,C004,F
S2556,C006,B
S2557,C010,A
S2557,C004,A
S2557,C001,B
S2557,C008,A
S2558,C009,B
S2558,C003,D
S2558,C010,A
S2558,C006,C
S2559,C003,C
S2559,C001,A
S2559,C007,B
S2559,C010,B
S2560,C006,C
S2560,C004,C
S2560,C009,A
S2561,C007,A
S2561,C009,C
S2561,C003,B
S2561,C001,B
S2562,C008,F
S2562,C004,D
S2562,C005,A
S2563,C007,B
S2563,C003,C
S2563,C001,B
S2563,C006,A
S2563,C005,A
S2564,C005,D
S2564,C002,C
S2564,C009,C
S2564,C004,C
S2564,C010,A
S2565,C007,C
S2565,C009,A
S2565,C003,C
S2565,C005,B
S2565,C008,A
S2566,C008,B
S2566,C004,F
S2566,C009,B
S2567,C004,A
S2567,C006,A
S2567,C009,A
S2567,C005,C
S2567,C007,F
S2568,C007,B
S2568,C008,A
S2568,C010,D
S2568,C003,B
S2568,C009,A
S2569,C003,C
S2569,C002,B
S2569,C004,B
S2569,C007,A
S2569,C006,C
S2570,C005,A
S2570,C009,A
S2570,C008,A
S2570,C007,B
S2570,C004,F
S2571,C007,D
S2571,C006,B
S2571,C005,A
S2571,C004,D
S2571,C001,A
S2572,C009,F
S2572,C005,A
S2572,C006,B
S2572,C008,D
S2573,C004,B
S2573,C002,D
S2573,C006,A
S2574,C007,B
S2574,C003,D
S2574,C006,B
S2575,C007,A
S2575,C009,B
S2575,C008,C
S2575,C003,B
S2576,C004,C
S2576,C001,B
S2576,C008,D
S2576,C006,F
S2577,C005,A
S2577,C010,C
S2577,C002,D
S2577,C003,A
S2577,C009,B
S2578,C007,C
S2578,C004,B
S2578,C001,C
S2578,C003,B
S2578,C010,A
S2579,C007,D
S2579,C002,B
S2579,C008,C
S2579,C009,C
S2579,C010,C
S2580,C008,F
S2580,C005,D
S2580,C010,B
S2580,C007,B
S2580,C009,A
S2581,C001,A
S2581,C007,C
S2581,C006,D
S2581,C010,D
S2581,C009,C
S2582,C009,B
S2582,C006,B
S2582,C008,A
S2583,C010,B
S2583,C003,B
S2583,C009,B
S2584,C009,B
S2584,C008,A
S2584,C002,A
S2584,C010,D
S2585,C005,A
S2585,C009,C
S2585,C001,D
S2585,C010,C
S2585,C003,B
S2586,C006,A
S2586,C007,D
S2586,C010,C
S2586,C003,A
S2587,C008,B
S2587,C010,A
S2587,C003,B
S2588,C006,B
S2588,C001,A
S2588,C004,A
S2588,C010,A
S2589,C006,C
S2589,C001,C
S2589,C009,D
S2589,C002,D
S2589,C010,C
S2590,C004,B
S2590,C002,B
S2590,C005,A
S2590,C010,B
S2590,C006,B
S2591,C005,D
S2591,C004,D
S2591,C006,F
S2592,C007,B
S2592,C010,A
S2592,C009,A
S2593,C007,C
S2593,C003,C
S2593,C009,F
S2593,C001,C
S2594,C004,A
S2594,C002,A
S2594,C006,A
S2594,C009,A
S2595,C004,D
S2595,C002,B
S2595,C006,A
S2595,C010,D
S2595,C005,C
S2596,C008,A
S2596,C002,F
S2596,C006,D
S2596,C005,C
S2596,C007,B
S2597,C007,A
S2597,C010,A
S2597,C009,D
S2597,C005,A
S2597,C001,C
S2598,C010,A
S2598,C003,B
S2598,C001,B
S2598,C004,C
S2599,C009,D
S2599,C007,D
S2599,C010,B
S2600,C003,A
S2600,C006,A
S2600,C009,B
S2600,C008,A
S2600,C010,B
S2601,C001,A
S2601,C006,F
S2601,C009,B
S2602,C005,A
S2602,C001,D
S2602,C006,B
S2603,C008,C
S2603,C005,D
S2603,C004,A
S2603,C003,A
S2604,C004,D
S2604,C005,F
S2604,C006,B
S2605,C001,A
S2605,C009,A
S2605,C010,D
S2605,C008,A
S2606,C005,B
S2606,C010,C
S2606,C006,B
S2606,C002,C
S2606,C008,B
S2607,C001,C
S2607,C002,D
S2607,C010,A
S2608,C009,B
S2608,C007,B
S2608,C001,C
S2608,C005,D
S2609,C001,B
S2609,C004,F
S2609,C010,C
S2609,C009,B
S2610,C007,B
S2610,C009,C
S2610,C003,A
S2611,C001,D
S2611,C009,A
S2611,C007,B
S2611,C006,A
S2612,C004,F
S2612,C010,B
S2612,C006,B
S2613,C008,B
S2613,C002,C
S2613,C004,A
S2613,C003,F
S2614,C004,A
S2614,C007,B
S2614,C006,D
S2614,C003,A
S2614,C001,A
S2615,C010,D
S2615,C005,A
S2615,C002,D
S2615,C009,C
S2616,C005,C
S2616,C004,A
S2616,C003,C
S2616,C010,B
S2616,C001,B
S2617,C006,B
S2617,C004,B
S2617,C008,B
S2618,C010,B
S2618,C001,B
S2618,C009,A
S2618,C002,B
S2618,C006,D
S2619,C008,A
S2619,C007,B
S2619,C002,B
S2619,C004,A
S2620,C005,B
S2620,C004,B
S2620,C006,B
S2621,C009,C
S2621,C010,B
S2621,C007,C
S2621,C004,B
S2621,C006,A
S2622,C009,A
S2622,C007,C
S2622,C003,A
S2623,C005,D
S2623,C009,B
S2623,C004,A
S2623,C006,A
S2624,C006,C
S2624,C010,C
S2624,C002,A
S2624,C009,A
S2624,C007,D
S2625,C003,D
S2625,C007,B
S2625,C006,D
S2625,C005,A
S2625,C002,D
S2626,C003,A
S2626,C001,A
S2626,C009,C
S2627,C003,A
S2627,C010,A
S2627,C002,F
S2628,C006,A
S2628,C007,A
S2628,C010,B
S2629,C006,D
S2629,C009,D
S2629,C004,D
S2630,C001,B
S2630,C006,F
S2630,C005,A
S2631,C004,F
S2631,C005,B
S2631,C001,F
S2631,C006,A
S2632,C005,A
S2632,C002,B
S2632,C004,D
S2633,C006,B
S2633,C010,A
S2633,C005,B
S2633,C004,C
S2633,C001,A
S2634,C010,A
S2634,C002,F
S2634,C005,B
S2635,C006,D
S2635,C004,A
S2635,C005,A
S2635,C008,C
S2635,C001,A
S2636,C009,A
S2636,C010,F
S2636,C007,F
S2636,C003,A
S2636,C004,B
S2637,C007,C
S2637,C001,B
S2637,C009,F
S2637,C006,B
S2638,C006,B
S2638,C005,D
S2638,C003,D
S2638,C002,B
S2639,C004,C
S2639,C003,A
S2639,C010,C
S2640,C004,C
S2640,C010,B
S2640,C003,C
S2640,C009,B
S2640,C002,A
S2641,C006,F
S2641,C004,C
S2641,C009,B
S2642,C010,B
S2642,C002,C
S2642,C008,B
S2643,C007,A
S2643,C006,F
S2643,C002,A
S2644,C005,C
S2644,C010,A
S2644,C009,D
S2644,C003,A
S2644,C008,C
S2645,C001,C
S2645,C010,C
S2645,C009,B
S2645,C004,C
S2645,C002,A
S2646,C004,D
S2646,C010,D
S2646,C009,D
S2646,C001,C
S2647,C005,C
S2647,C008,D
S2647,C009,B
S2647,C003,A
S2647,C010,C
S2648,C005,D
S2648,C004,D
S2648,C008,D
S2648,C010,C
S2648,C003,B
S2649,C006,C
S2649,C004,A
S2649,C007,A
S2649,C003,B
S2650,C007,A
S2650,C010,C
S2650,C004,C
S2651,C010,F
S2651,C006,C
S2651,C005,A
S2651,C003,B
S2651,C001,C
S2652,C008,B
S2652,C009,A
S2652,C006,C
S2652,C002,A
S2652,C007,A
S2653,C001,F
S2653,C002,C
S2653,C005,A
S2654,C003,C
S2654,C006,F
S2654,C009,B
S2654,C005,C
S2654,C004,B
S2655,C001,C
S2655,C010,B
S2655,C007,C
S2656,C003,B
S2656,C010,B
S2656,C008,C
S2656,C005,A
S2657,C007,A
S2657,C003,F
S2657,C009,D
S2657,C001,C
S2658,C010,A
S2658,C009,D
S2658,C008,D
S2658,C005,B
S2659,C003,C
S2659,C001,D
S2659,C006,B
S2660,C006,A
S2660,C008,F
S2660,C009,D
S2661,C001,D
S2661,C005,C
S2661,C010,C
S2662,C001,B
S2662,C004,B
S2662,C005,F
S2662,C006,C
S2662,C003,A
S2663,C001,A
S2663,C009,B
S2663,C003,A
S2664,C009,B
S2664,C005,C
S2664,C003,A
S2664,C008,B
S2664,C002,D
S2665,C008,B
S2665,C009,F
S2665,C001,A
S2666,C010,C
S2666,C007,C
S2666,C001,B
S2666,C005,A
S2667,C009,C
S2667,C002,F
S2667,C007,F
S2668,C008,B
S2668,C009,A
S2668,C010,C
S2668,C004,A
S2669,C005,A
S2669,C009,D
S2669,C007,B
S2670,C006,A
S2670,C004,A
S2670,C009,B
S2670,C005,C
S2670,C001,C
S2671,C001,A
S2671,C008,B
S2671,C002,D
S2671,C010,A
S2672,C010,C
S2672,C006,D
S2672,C004,F
S2672,C007,B
S2672,C001,D
S2673,C002,B
S2673,C006,A
S2673,C004,B
S2674,C001,A
S2674,C008,B
S2674,C009,A
S2674,C005,B
S2675,C006,C
S2675,C002,C
S2675,C001,B
S2675,C005,B
S2675,C004,C
S2676,C006,A
S2676,C010,B
S2676,C002,B
S2676,C009,B
S2676,C008,F
S2677,C005,A
S2677,C001,B
S2677,C009,B
S2678,C007,C
S2678,C006,C
S2678,C001,A
S2679,C005,C
S2679,C003,B
S2679,C007,B
S2679,C010,A
S2679,C001,B
S2680,C010,A
S2680,C007,A
S2680,C003,A
S2680,C004,C
S2681,C008,F
S2681,C003,A
S2681,C002,C
S2682,C002,F
S2682,C009,A
S2682,C001,B
S2682,C006,A
S2682,C004,B
S2683,C010,C
S2683,C006,F
S2683,C009,C
S2683,C007,A
S2684,C007,B
S2684,C010,A
S2684,C009,A
S2684,C005,C
S2685,C006,B
S2685,C009,B
S2685,C007,F
S2686,C002,F
S2686,C008,A
S2686,C005,C
S2686,C004,B
S2686,C003,D
S2687,C002,D
S2687,C008,A
S2687,C010,B
S2687,C006,D
S2687,C009,D
S2688,C007,A
S2688,C004,A
S2688,C002,B
S2689,C010,D
S2689,C001,C
S2689,C007,A
S2689,C009,F
S2689,C003,B
S2690,C008,C
S2690,C009,D
S2690,C010,B
S2690,C003,D
S2690,C001,A
S2691,C008,B
S2691,C005,D
S2691,C004,A
S2691,C007,C
S2692,C008,D
S2692,C002,C
S2692,C004,B
S2692,C007,B
S2692,C005,D
S2693,C009,B
S2693,C003,D
S2693,C010,B
S2693,C005,A
S2693,C008,C
S2694,C001,C
S2694,C007,D
S2694,C009,A
S2694,C003,A
S2695,C007,A
S2695,C002,A
S2695,C009,D
S2696,C009,A
S2696,C001,B
S2696,C007,D
S2696,C006,A
S2696,C010,A
S2697,C003,A
S2697,C008,A
S2697,C010,C
S2697,C001,B
S2697,C007,F
S2698,C003,A
S2698,C006,B
S2698,C009,A
S2699,C010,B
S2699,C007,A
S2699,C003,A
S2699,C009,D
S2700,C005,A
S2700,C004,F
S2700,C002,B
S2700,C008,A
S2701,C003,C
S2701,C007,D
S2701,C009,A
S2701,C004,A
S2702,C005,A
S2702,C007,C
S2702,C001,B
S2702,C006,D
S2702,C004,B
S2703,C001,A
S2703,C008,C
S2703,C010,B
S2703,C003,D
S2703,C009,A
S2704,C005,A
S2704,C007,A
S2704,C008,B
S2704,C003,C
S2704,C004,B
S2705,C010,A
S2705,C003,A
S2705,C005,A
S2705,C001,D
S2706,C003,C
S2706,C007,C
S2706,C008,A
S2707,C004,C
S2707,C010,A
S2707,C008,A
S2708,C009,B
S2708,C006,A
S2708,C001,C
S2709,C005,B
S2709,C010,C
S2709,C009,B
S2709,C001,A
S2709,C003,D
S2710,C004,B
S2710,C006,B
S2710,C010,A
S2710,C009,C
S2711,C003,B
S2711,C004,B
S2711,C006,C
S2712,C001,B
S2712,C009,A
S2712,C004,D
S2712,C005,A
S2712,C010,C
S2713,C002,B
S2713,C003,B
S2713,C009,B
S2714,C009,B
S2714,C003,A
S2714,C010,D
S2715,C001,B
S2715,C005,D
S2715,C002,A
S2715,C010,C
S2716,C010,B
S2716,C001,D
S2716,C004,B
S2717,C009,B
S2717,C006,A
S2717,C008,B
S2717,C004,B
S2717,C007,C
S2718,C005,A
S2718,C002,A
S2718,C009,B
S2718,C001,C
S2719,C001,A
S2719,C008,A
S2719,C007,D
S2720,C001,C
S2720,C010,B
S2720,C007,D
S2720,C005,D
S2721,C001,A
S2721,C005,A
S2721,C004,F
S2722,C006,A
S2722,C007,B
S2722,C003,D
S2722,C004,A
S2722,C008,A
S2723,C010,D
S2723,C005,B
S2723,C008,A
S2724,C005,A
S2724,C004,C
S2724,C008,A
S2724,C001,C
S2724,C007,B
S2725,C001,C
S2725,C003,A
S2725,C008,A
S2726,C003,B
S2726,C008,C
S2726,C007,C
S2727,C010,A
S2727,C002,A
S2727,C003,A
S2727,C009,C
S2728,C004,C
S2728,C006,D
S2728,C008,B
S2728,C005,C
S2729,C009,A
S2729,C006,D
S2729,C002,A
S2729,C001,B
S2730,C009,C
S2730,C007,B
S2730,C008,C
S2730,C006,D
S2730,C002,D
S2731,C009,A
S2731,C001,D
S2731,C002,B
S2732,C009,D
S2732,C005,A
S2732,C010,C
S2732,C004,F
S2733,C009,F
S2733,C007,B
S2733,C002,A
S2733,C008,A
S2733,C010,B
S2734,C004,B
S2734,C010,B
S2734,C005,A
S2734,C008,B
S2735,C001,B
S2735,C010,C
S2735,C003,B
S2735,C005,A
S2736,C004,A
S2736,C003,A
S2736,C010,B
S2736,C006,C
S2736,C002,F
S2737,C001,B
S2737,C007,A
S2737,C006,B
S2737,C009,A
S2737,C003,D
S2738,C010,B
S2738,C008,B
S2738,C004,A
S2739,C003,B
S2739,C001,D
S2739,C007,B
S2739,C006,B
S2740,C002,B
S2740,C001,A
S2740,C003,A
S2740,C007,C
S2740,C009,C
S2741,C004,A
S2741,C005,D
S2741,C006,A
S2741,C007,A
S2741,C008,C
S2742,C007,C
S2742,C005,A
S2742,C001,D
S2742,C002,A
S2743,C004,B
S2743,C005,A
S2743,C008,B
S2743,C009,B
S2744,C007,D
S2744,C010,B
S2744,C003,B
S2744,C002,A
S2744,C005,F
S2745,C003,B
S2745,C010,B
S2745,C007,A
S2745,C004,D
S2745,C002,A
S2746,C003,C
S2746,C006,F
S2746,C010,B
S2747,C005,D
S2747,C006,C
S2747,C010,D
S2747,C002,F
S2748,C010,B
S2748,C009,C
S2748,C004,C
S2749,C010,F
S2749,C005,B
S2749,C008,C
S2749,C006,C
S2749,C001,A
S2750,C004,A
S2750,C001,B
S2750,C009,B
S2750,C005,C
S2751,C002,A
S2751,C010,A
S2751,C005,C
S2751,C006,A
S2752,C002,C
S2752,C010,B
S2752,C007,A
S2752,C004,D
S2753,C005,A
S2753,C001,A
S2753,C002,B
S2753,C003,D
S2753,C006,A
S2754,C007,D
S2754,C001,B
S2754,C005,B
S2755,C009,C
S2755,C005,B
S2755,C008,C
S2756,C001,C
S2756,C007,C
S2756,C002,A
S2756,C005,A
S2756,C004,A
S2757,C006,C
S2757,C001,D
S2757,C002,A
S2757,C005,A
S2758,C001,C
S2758,C008,A
S2758,C005,D
S2758,C003,D
S2759,C008,D
S2759,C010,A
S2759,C002,B
S2759,C006,B
S2760,C006,B
S2760,C008,D
S2760,C007,B
S2761,C001,C
S2761,C010,D
S2761,C008,C
S2761,C005,A
S2762,C006,A
S2762,C005,C
S2762,C007,B
S2762,C001,B
S2763,C009,A
S2763,C002,F
S2763,C001,A
S2763,C003,C
S2764,C005,B
S2764,C003,F
S2764,C008,C
S2764,C006,A
S2764,C009,D
S2765,C003,B
S2765,C006,B
S2765,C007,F
S2766,C003,A
S2766,C004,A
S2766,C001,B
S2767,C002,B
S2767,C005,C
S2767,C010,B
S2768,C008,A
S2768,C010,F
S2768,C001,C
S2768,C003,D
S2769,C004,A
S2769,C010,A
S2769,C008,D
S2769,C006,A
S2769,C007,A
S2770,C004,B
S2770,C005,B
S2770,C010,A
S2771,C007,A
S2771,C003,A
S2771,C005,D
S2772,C003,A
S2772,C008,A
S2772,C005,A
S2773,C006,B
S2773,C010,B
S2773,C002,D
S2773,C005,B
S2773,C004,D
S2774,C004,B
S2774,C008,F
S2774,C002,A
S2774,C005,D
S2774,C010,A
S2775,C001,D
S2775,C006,D
S2775,C009,A
S2775,C004,C
S2775,C005,B
S2776,C001,A
S2776,C004,B
S2776,C006,A
S2777,C009,C
S2777,C002,B
S2777,C003,A
S2777,C006,A
S2777,C007,C
S2778,C004,B
S2778,C005,A
S2778,C003,B
S2779,C002,A
S2779,C010,B
S2779,C008,B
S2780,C003,A
S2780,C009,A
S2780,C006,A
S2780,C002,B
S2780,C001,C
S2781,C006,F
S2781,C004,D
S2781,C009,C
S2782,C009,B
S2782,C004,D
S2782,C005,A
S2782,C010,B
S2782,C006,D
S2783,C006,C
S2783,C009,A
S2783,C007,D
S2784,C008,B
S2784,C002,A
S2784,C009,F
S2784,C004,A
S2785,C006,A
S2785,C002,C
S2785,C004,B
S2785,C001,D
S2786,C001,C
S2786,C002,C
S2786,C004,C
S2786,C008,B
S2787,C010,B
S2787,C002,A
S2787,C006,D
S2788,C005,B
S2788,C010,A
S2788,C009,C
S2789,C005,B
S2789,C001,A
S2789,C006,A
S2789,C009,B
S2789,C003,A
S2790,C006,B
S2790,C009,C
S2790,C002,F
S2790,C001,A
S2790,C010,D
S2791,C002,D
S2791,C003,A
S2791,C010,B
S2792,C004,A
S2792,C009,A
S2792,C002,C
S2792,C007,B
S2793,C008,C
S2793,C007,B
S2793,C001,B
S2794,C009,A
S2794,C001,C
S2794,C006,C
S2794,C010,A
S2795,C001,B
S2795,C003,A
S2795,C010,F
S2795,C006,B
S2795,C005,B
S2796,C010,A
S2796,C005,C
S2796,C007,A
S2797,C008,B
S2797,C002,A
S2797,C007,F
S2797,C004,D
S2797,C010,C
S2798,C005,B
S2798,C007,B
S2798,C003,B
S2798,C004,C
S2798,C008,D
S2799,C009,B
S2799,C008,B
S2799,C006,C
S2799,C003,D
S2799,C005,F
S2800,C004,C
S2800,C008,C
S2800,C010,B
S2800,C006,D
S2800,C009,F
S2801,C002,C
S2801,C010,A
S2801,C009,C
S2801,C006,F
S2801,C007,A
S2802,C005,C
S2802,C002,B
S2802,C008,D
S2803,C001,A
S2803,C004,B
S2803,C009,F
S2803,C008,B
S2803,C003,D
S2804,C007,B
S2804,C008,A
S2804,C006,B
S2805,C001,B
S2805,C004,C
S2805,C003,C
S2805,C008,A
S2805,C010,C
S2806,C001,B
S2806,C003,B
S2806,C007,F
S2807,C009,C
S2807,C004,D
S2807,C001,B
S2807,C006,C
S2808,C006,F
S2808,C003,A
S2808,C010,C
S2808,C009,B
S2808,C002,A
S2809,C008,A
S2809,C007,C
S2809,C001,A
S2810,C002,D
S2810,C007,F
S2810,C003,C
S2810,C004,D
S2810,C008,F
S2811,C004,D
S2811,C010,D
S2811,C007,B
S2811,C006,A
S2811,C008,C
S2812,C007,A
S2812,C009,C
S2812,C002,F
S2812,C010,C
S2812,C001,A
S2813,C008,D
S2813,C009,A
S2813,C007,A
S2813,C002,A
S2814,C002,A
S2814,C004,B
S2814,C006,A
S2814,C007,A
S2815,C005,A
S2815,C008,A
S2815,C002,F
S2816,C007,D
S2816,C003,A
S2816,C008,B
S2816,C006,B
S2816,C001,C
S2817,C006,B
S2817,C001,D
S2817,C004,C
S2818,C009,C
S2818,C010,A
S2818,C005,A
S2818,C006,A
S2819,C010,B
S2819,C005,A
S2819,C001,D
S2820,C006,B
S2820,C001,B
S2820,C007,D
S2820,C004,C
S2821,C002,D
S2821,C005,A
S2821,C003,A
S2822,C005,A
S2822,C006,C
S2822,C010,B
S2822,C002,A
S2823,C002,A
S2823,C005,B
S2823,C007,D
S2823,C001,B
S2823,C003,B
S2824,C007,B
S2824,C008,A
S2824,C003,C
S2824,C004,A
S2825,C004,C
S2825,C005,D
S2825,C010,A
S2825,C003,B
S2826,C003,B
S2826,C007,A
S2826,C005,A
S2826,C010,C
S2827,C005,B
S2827,C009,A
S2827,C006,A
S2827,C001,A
S2828,C005,A
S2828,C003,A
S2828,C007,A
S2828,C002,A
S2828,C001,B
S2829,C006,A
S2829,C005,A
S2829,C003,A
S2830,C007,D
S2830,C010,B
S2830,C009,D
S2830,C001,B
S2831,C006,C
S2831,C003,C
S2831,C010,A
S2832,C005,A
S2832,C003,B
S2832,C008,C
S2833,C001,A
S2833,C009,A
S2833,C008,F
S2833,C004,C
S2833,C003,D
S2834,C010,A
S2834,C002,B
S2834,C006,C
S2834,C009,B
S2834,C007,F
S2835,C004,A
S2835,C003,B
S2835,C007,D
S2835,C002,C
S2835,C008,A
S2836,C004,A
S2836,C002,A
S2836,C001,B
S2836,C008,C
S2836,C007,B
S2837,C003,C
S2837,C001,F
S2837,C007,A
S2838,C003,C
S2838,C008,B
S2838,C009,D
S2838,C006,A
S2838,C007,B
S2839,C003,A
S2839,C010,C
S2839,C005,F
S2839,C004,C
S2839,C006,B
S2840,C002,B
S2840,C009,D
S2840,C007,D
S2840,C010,C
S2840,C004,D
S2841,C007,A
S2841,C009,B
S2841,C001,C
S2841,C008,F
S2842,C010,D
S2842,C001,C
S2842,C009,A
S2842,C007,B
S2842,C002,B
S2843,C001,B
S2843,C010,B
S2843,C009,B
S2843,C005,C
S2844,C006,A
S2844,C001,B
S2844,C005,B
S2844,C003,B
S2844,C008,A
S2845,C010,F
S2845,C008,C
S2845,C006,A
S2845,C002,C
S2846,C001,C
S2846,C003,A
S2846,C007,A
S2847,C009,A
S2847,C007,D
S2847,C001,A
S2847,C010,A
S2848,C007,B
S2848,C002,D
S2848,C008,B
S2848,C001,A
S2848,C006,B
S2849,C005,A
S2849,C006,D
S2849,C010,A
S2850,C004,A
S2850,C008,B
S2850,C003,B
S2850,C005,B
S2850,C009,A
S2851,C007,B
S2851,C004,D
S2851,C010,D
S2852,C003,B
S2852,C010,B
S2852,C009,A
S2852,C002,B
S2852,C004,C
S2853,C001,A
S2853,C002,F
S2853,C008,B
S2853,C007,A
S2853,C005,C
S2854,C003,B
S2854,C009,D
S2854,C001,B
S2854,C004,D
S2854,C005,A
S2855,C006,D
S2855,C007,C
S2855,C009,C
S2856,C003,A
S2856,C007,B
S2856,C005,B
S2857,C002,A
S2857,C005,D
S2857,C001,A
S2857,C006,A
S2858,C002,C
S2858,C001,C
S2858,C003,B
S2858,C004,C
S2858,C005,B
S2859,C008,A
S2859,C010,A
S2859,C007,A
S2860,C010,A
S2860,C006,A
S2860,C003,A
S2860,C007,D
S2860,C009,B
S2861,C009,C
S2861,C003,A
S2861,C007,A
S2862,C006,B
S2862,C009,D
S2862,C001,B
S2862,C008,A
S2863,C004,D
S2863,C008,B
S2863,C010,D
S2863,C007,B
S2864,C007,D
S2864,C009,B
S2864,C006,B
S2865,C002,B
S2865,C010,D
S2865,C009,A
S2865,C006,B
S2866,C010,A
S2866,C002,D
S2866,C007,A
S2866,C009,B
S2867,C007,F
S2867,C006,B
S2867,C010,A
S2868,C003,B
S2868,C007,B
S2868,C002,F
S2868,C006,D
S2868,C005,A
S2869,C005,D
S2869,C001,A
S2869,C008,A
S2869,C007,A
S2869,C004,D
S2870,C010,D
S2870,C008,A
S2870,C003,B
S2870,C004,B
S2870,C009,C
S2871,C003,B
S2871,C005,B
S2871,C008,D
S2871,C004,A
S2872,C001,D
S2872,C008,B
S2872,C003,D
S2872,C010,C
S2872,C004,B
S2873,C008,B
S2873,C010,F
S2873,C009,A
S2874,C010,B
S2874,C003,D
S2874,C007,A
S2874,C002,D
S2875,C003,B
S2875,C002,F
S2875,C009,B
S2875,C004,B
S2876,C006,A
S2876,C004,B
S2876,C001,A
S2876,C002,A
S2877,C005,D
S2877,C009,B
S2877,C004,B
S2877,C010,D
S2877,C003,B
S2878,C008,C
S2878,C004,B
S2878,C007,B
S2878,C005,A
S2879,C009,B
S2879,C003,B
S2879,C006,D
S2880,C003,A
S2880,C004,C
S2880,C005,C
S2881,C002,B
S2881,C009,B
S2881,C005,A
S2881,C001,B
S2881,C010,C
S2882,C008,C
S2882,C004,D
S2882,C009,D
S2882,C007,A
S2883,C009,C
S2883,C001,C
S2883,C005,B
S2883,C003,B
S2883,C002,B
S2884,C003,A
S2884,C010,A
S2884,C006,B
S2884,C004,A
S2884,C002,A
S2885,C010,C
S2885,C002,C
S2885,C004,C
S2885,C003,D
S2885,C008,B
S2886,C006,B
